Index,Description,Reviews,Price,Discount,Brand,TV_Type,TV_Size,TV_Pixels
798,Samsung HG50NJ690YF Smart LED-LCD TV Tizen,(0 Reviews),"$1,032.99",$265,Samsung,LED,NA,NA
799,"Refurbished (Excellent) - Samsung 50"" 4K UHD HDR QLED Tizen Smart TV (QN50Q60BAFXZC) - Titan Grey",(0 Reviews),$534.97,$315,Samsung,LED,50,4K
800,"Samsung 85"" 8K UHD Neo QLED Tizen Smart TV (QN85QN800BFXZC) - Stainless Steel - Open Box",(0 Reviews),"$5,039.99",$750,Samsung,LED,85,NA
801,"LG 42"" 4K UHD HDR OLED webOS Evo ThinkQ AI Smart TV (OLED42C2PUA) - 2022 - Dark Titan Silver - Refurbished",(0 Reviews),"$1,149.97",NA,LG,OLED,42,4K
802,LG 65'' Class OLED65E8 E8PUA Series 2160p Smart 4K UHD TV with HDR,(1 Review),"$4,499.99","$1,300",LG,OLED,NA,4K
803,"Refurbished (Good) - SAMSUNG 65""Â Class Q8-Series 4K Ultra HD Smart HDR QLED TV ( QN65Q80A / QN65Q8DA )",(0 Reviews),"$1,199.99",$300,Samsung,LED,65,4K
804,"Open Box - Samsung 55"" 4K UHD HDR QLED Tizen OS Smart TV (QN55Q80AAFXZC) - 2021 - Titan Black",(1 Review),$999.97,$101,Samsung,LED,55,4K
805,"LG OLED55A2PUA 55"" 4K OLED UHD Smart webOS 22 with ThinQ AI TV (Factory Refurbished)",(0 Reviews),"$1,199",$365,LG,OLED,55,4K
806,"Open Box - LG NanoCell 55"" 4K UHD HDR LED webOS Smart TV (55NANO80UPA) - 2021",(0 Reviews),$924.97,"$1,100",LG,LED,55,4K
807,"Samsung 55"" 4K UHD OLED Tizen Smart TV (QN55S95BAFXZC) - Refurbished",(0 Reviews),"$1,698",$350,Samsung,OLED,55,4K
808,"Refurbished (Good) - Samsung 55"" 4K UHD HDR QLED Tizen OS Smart TV (QN55QN90AAFXZC) - 2021 - Titan Black - *LOCAL TORONTO DELIVERY ONLY*",(0 Reviews),"$1,149.96",$94,Samsung,LED,55,4K
809,Samsung HG50NJ690YF Smart LED-LCD TV Tizen,(0 Reviews),$934.99,NA,Samsung,LED,NA,NA
810,"Open Box - Samsung 55"" 4K UHD HDR QLED Tizen OS Smart TV (QN55QN88AAFXZC) - 2021 - Titan Black",(0 Reviews),"$1,299.97",$230,Samsung,LED,55,4K
811,"Refurbished (Good) LG 65"" Class UQ8000-Series Ultra HD 4K WebOS 22 Smart w/ThinQ AI LED TV (65UQ8000AUB)",(0 Reviews),$719.99,$570,LG,LED,65,Ultra HD
812,"Open Box - Samsung 50"" 4K UHD QLED Tizen Smart TV (QN50QN90BAFXZC) - Titan Black",(0 Reviews),"$1,229.95",$135,Samsung,LED,50,4K
813,"Refurbished (Excellent) - LG 43"" 4K UHD HDR LED webOS Smart TV (43UP8000PUA) - 2021",(0 Reviews),$534.97,$395,LG,LED,43,4K
814,"Refurbished (Excellent) - LG 50"" 4K UHD HDR LED webOS Smart TV (50UP8000PUA) - 2021",(0 Reviews),$504.97,$451,LG,LED,50,4K
815,"Refurbished (Good) - LG NanoCell 65"" 4K UHD HDR LED webOS Smart TV (65NANO80UPA) - 2021",(0 Reviews),$949,NA,LG,LED,65,4K
816,"Open Box - Samsung The Frame 65"" 4K UHD HDR QLED Tizen OS Smart TV (QN65LS03AAFXZC) - 2021",(1 Review),"$1,699.99",$225,Samsung,LED,65,4K
817,"Open Box - Samsung 50"" 4K UHD HDR QLED Tizen OS Smart TV (QN50Q8DTAFXZC) - 2020 - Titan Black",(0 Reviews),$873.97,$140,Samsung,LED,50,4K
818,"Refurbished (Excellent) - LG 43NANO75UPA NanoCell 43"" 4K UHD HDR LED webOS Smart TV (Factory Refurbished)",(0 Reviews),$499.99,$27,LG,LED,43,4K
819,Naxa NT-90 9 in. Portable TV Digital Multimedia Player,(0 Reviews),$98,$138,Naxa,NA,NA,NA
820,Samsung Hospitality HG55NT670UF LED-LCD TV HG55NT670UFXZA,(0 Reviews),$809.67,NA,Samsung,LED,NA,NA
